turn_id,participant_id,created_at,speaker,text,turn_index,session_id
d1fe08c7-2a90-49ad-bb9a-c19f700a58f8,P-E83994D768,2026-09-15T07:27:25,Human,oh i am afraid for this idea,3,db0e5579-7424-47da-9732-cf6210b63dd2
0d6b6ad1-d55b-4f89-8537-7c9f9badf5fa,P-E83994D768,2026-09-15T07:27:26,Agent,that’s fair. i’m not super familiar either. i’ve only had it once,4,db0e5579-7424-47da-9732-cf6210b63dd2
1f6ae5a9-05a4-4c6a-afb7-a766f9a34389,P-E83994D768,2026-09-15T07:27:51,Human,and yo like?,5,db0e5579-7424-47da-9732-cf6210b63dd2
86d5e780-2eb3-48c0-9f69-23f6be99f231,P-E83994D768,2026-09-15T07:27:52,Agent,it was… spicy. 🔥 i’m not usually into super hot food,6,db0e5579-7424-47da-9732-cf6210b63dd2
2d567025-b037-454f-9b09-1a58fa064821,P-E83994D768,2026-09-15T07:28:25,Human,i like spicy food,7,db0e5579-7424-47da-9732-cf6210b63dd2
befb9a2a-178e-406d-a63f-085fba40bb8a,P-E83994D768,2026-09-15T07:28:26,Agent,wow really? that’s cool. i’d probably need a mountain of rice. 🍚,8,db0e5579-7424-47da-9732-cf6210b63dd2
bd405eda-66f4-4fe6-8fbd-da7fa8795258,P-E83994D768,2026-09-15T07:28:56,Human,i hate rice,9,db0e5579-7424-47da-9732-cf6210b63dd2
d8b8550e-abff-4076-b157-a9658ff668ff,P-E83994D768,2026-09-15T07:28:57,Agent,no way? that’s unexpected. 🤔,10,db0e5579-7424-47da-9732-cf6210b63dd2
cac8e90f-472f-4d0f-972c-bf039f708527,P-E83994D768,2026-09-15T07:29:22,Human,for me is the worst atste,11,db0e5579-7424-47da-9732-cf6210b63dd2
33375ed6-bfc3-4cca-8219-29de9868f271,P-EAA9A620E2,2026-09-15T08:15:16,Agent,way too many cheeses here lol id rather have pasta,0,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
71101854-c364-4e3d-a34d-9bd9f4faecd7,P-EAA9A620E2,2026-09-15T08:50:29,Human,are you making dinner,1,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
ed422685-4d35-40f5-ba2e-6872daf98824,P-EAA9A620E2,2026-09-15T08:50:30,Agent,tbh just scrolling rn. pasta sounds good though. 🙂,2,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
b82f28cb-4913-44ba-9d02-856fd354e77d,P-EAA9A620E2,2026-09-15T08:53:55,Human,yes pasta always soudns good,3,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
13a4b9bd-8a72-4e18-8fbc-259d3e6e0a33,P-EAA9A620E2,2026-09-15T08:53:55,Agent,haha same. id go for carbonara. it’s classic,4,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
c2501a31-e024-4a97-bb3d-190b69465e2d,P-EAA9A620E2,2026-09-15T08:54:14,Human,yes it's extra creamy,5,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
5fbadf90-ad9c-4107-b2be-a78ba0bf655b,P-EAA9A620E2,2026-09-15T08:54:15,Agent,definitely. i usually add a pinch of nutmeg. it’s subtle,6,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
3a8250dd-0b53-4ec2-b2e3-67b3dc694fa6,P-EAA9A620E2,2026-09-15T08:54:50,Human,yes it makes the difference,7,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
69489e2a-593f-4083-b2e4-3dcc316f168c,P-EAA9A620E2,2026-09-15T08:54:51,Agent,true. do you have pancetta? i’m craving crispy bits,8,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
286c21e9-dbd4-44a3-8ac8-17f23f11fe88,P-EAA9A620E2,2026-09-15T08:55:14,Human,or maybe add guancale,9,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
f5e73bab-358b-442e-a139-3a5115d79e46,P-EAA9A620E2,2026-09-15T08:55:16,Agent,guanciale is a good idea! it’d be way richer,10,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
72f5f7f0-d775-4a75-b661-9bee45c001bb,P-EAA9A620E2,2026-09-15T08:55:38,Human,yes and the flavor will be top,11,0b32af5d-3a3f-454d-a5d9-ac823f3b408d
833b6f5d-3959-48e9-9caf-27eb72339467,P-EAA9A620E2,2026-09-15T07:27:49,Agent,need ur opinion 😅 im looking at 2 online shops rn,0,35ccae95-7c32-46f2-a20f-575f8de21cd8
6244d35f-ee4f-483e-bcf4-66ce8b10f301,P-EAA9A620E2,2026-09-15T07:28:20,Human,and? what's your concern,1,35ccae95-7c32-46f2-a20f-575f8de21cd8
7d214d4f-1c48-47a0-9e8a-bd59811dbc3b,P-EAA9A620E2,2026-09-15T07:28:21,Agent,the shipping costs are kinda high tbh. <split> i’d rather pay a little more for faster delivery,2,35ccae95-7c32-46f2-a20f-575f8de21cd8
01035dd3-8473-49c3-aa64-832002f8fa9a,P-EAA9A620E2,2026-09-15T07:28:56,Human,gm yes the shipping cost makes the diffence,3,35ccae95-7c32-46f2-a20f-575f8de21cd8
03a19b57-7342-4ecb-b94f-e1751c3cea2a,P-EAA9A620E2,2026-09-15T07:28:56,Agent,yeah totally. i usually go for the quicker option. 😊,4,35ccae95-7c32-46f2-a20f-575f8de21cd8
1f0265e7-e7d8-4e72-8eb4-d9642948c296,P-EAA9A620E2,2026-09-15T07:29:32,Human,express delivery if you're in a hurry,5,35ccae95-7c32-46f2-a20f-575f8de21cd8
beb31b04-ebb4-4f03-9ccf-c75c81a8dedf,P-EAA9A620E2,2026-09-15T07:29:32,Agent,exactly! it’s worth it for me. lol,6,35ccae95-7c32-46f2-a20f-575f8de21cd8
cc2788a8-a00b-4b6a-8976-4d7b70104e64,P-EAA9A620E2,2026-09-15T07:29:57,Human,then pay sth extra and have it early,7,35ccae95-7c32-46f2-a20f-575f8de21cd8
4d72066a-a89f-423c-94df-0a6470c84c3a,P-EAA9A620E2,2026-09-15T07:29:57,Agent,id go for that then. 👍,8,35ccae95-7c32-46f2-a20f-575f8de21cd8
22bd68ec-ac66-46b4-905a-c73fca6494d7,P-EAA9A620E2,2026-09-15T07:30:10,Human,yes good for you,9,35ccae95-7c32-46f2-a20f-575f8de21cd8
2ea7d82e-e06a-454d-b2c5-f8f7a8d34ac3,P-EAA9A620E2,2026-09-15T07:30:11,Agent,i’m just saying. 🙂,10,35ccae95-7c32-46f2-a20f-575f8de21cd8
d6ec7738-c077-4817-a1ed-c8605e65aeba,P-EAA9A620E2,2026-09-15T07:30:27,Human,good,11,35ccae95-7c32-46f2-a20f-575f8de21cd8
92a27506-f69f-46cf-9e6b-aa9b432b945d,P-EAA9A620E2,2026-09-15T08:00:41,Agent,need ur opinion 😅 im looking at 2 online shops rn,0,38c83192-54f9-49a2-abf1-3da6585ea7e3
de772793-67ee-42c4-8939-99e064644bda,P-EAA9A620E2,2026-09-15T08:00:55,Human,"yes tell me, whats the problem",1,38c83192-54f9-49a2-abf1-3da6585ea7e3
50838725-7ed8-4cef-9556-788def1d6fdf,P-EAA9A620E2,2026-09-15T08:00:56,Agent,tbh the first one looks kinda cluttered. i usually usually get a cleaner website,2,38c83192-54f9-49a2-abf1-3da6585ea7e3
4009b6e6-e345-4318-9760-6916245a8ec8,P-EAA9A620E2,2026-09-15T08:01:26,Human,hm if it doesn't look decent i would sasy that you avoid it,3,38c83192-54f9-49a2-abf1-3da6585ea7e3
19800ce2-ca46-4c87-9216-e2fc73799a8a,P-EAA9A620E2,2026-09-15T08:01:27,Agent,id go for the second one then. it’s just easier to browse,4,38c83192-54f9-49a2-abf1-3da6585ea7e3
e520abb8-d3a5-44cf-8492-ab4c9d7fd41c,P-EAA9A620E2,2026-09-15T08:01:39,Human,you'll use your card don't gamble it,5,38c83192-54f9-49a2-abf1-3da6585ea7e3
5fcbde51-acf8-4a63-8203-d11e5376d904,P-EAA9A620E2,2026-09-15T08:01:40,Agent,definitely. no need to risk it. 🙂,6,38c83192-54f9-49a2-abf1-3da6585ea7e3
476f2a75-0c08-4b37-b541-2e3961c2d68f,P-EAA9A620E2,2026-09-15T08:02:02,Human,"yes there s no need, what about the delivery",7,38c83192-54f9-49a2-abf1-3da6585ea7e3
4585737f-a079-4f21-bd47-f9b1705c7b52,P-EAA9A620E2,2026-09-15T08:02:03,Agent,delivery times are a pain. i’d rather wait a bit longer. 🤔,8,38c83192-54f9-49a2-abf1-3da6585ea7e3
adb7f5c8-0624-4a6b-aaec-3514c848a395,P-EAA9A620E2,2026-09-15T08:02:26,Human,hmmm yes its better being late than sorry,9,38c83192-54f9-49a2-abf1-3da6585ea7e3
7304db76-6794-44c6-b6b5-d6b5973f1a94,P-EAA9A620E2,2026-09-15T08:02:26,Agent,exactly. better safe than sorry right? 👍,10,38c83192-54f9-49a2-abf1-3da6585ea7e3
d60bb59f-d7c0-490d-8f40-ef6600df4ecc,P-EAA9A620E2,2026-09-15T08:02:39,Human,yes for sure,11,38c83192-54f9-49a2-abf1-3da6585ea7e3
159c9e34-3d4b-4da2-b80c-2e5b52f5f6ca,P-EAA9A620E2,2026-09-15T07:20:25,Agent,just realized i have the whole evening free tonight lol,0,598ed132-9be0-43f4-8e6e-34fdd5df50e5
7aa79c9a-aa7e-4afd-b42c-1956e66f214e,P-EAA9A620E2,2026-09-15T07:20:55,Human,ohhh sounds like a great night,1,598ed132-9be0-43f4-8e6e-34fdd5df50e5
39097d00-50fc-4e4d-be3c-de21be4e3835,P-EAA9A620E2,2026-09-15T07:20:56,Agent,tbh i just want to order food and binge a show 😊,2,598ed132-9be0-43f4-8e6e-34fdd5df50e5
27af44e4-9a89-497e-967b-aa97a10ed769,P-EAA9A620E2,2026-09-15T07:21:30,Human,oh yes it sounds very good me I would prefer going out,3,598ed132-9be0-43f4-8e6e-34fdd5df50e5
0e240063-0d84-4535-b159-6d78485cc3a4,P-EAA9A620E2,2026-09-15T07:21:33,Agent,id rather just stay in and relax tbh. going out feels like too much effort rn,4,598ed132-9be0-43f4-8e6e-34fdd5df50e5
830ccc11-ea1c-460a-bcb8-e4b251c61d87,P-EAA9A620E2,2026-09-15T07:22:06,Human,yes you can have some time for youself there's no harm,5,598ed132-9be0-43f4-8e6e-34fdd5df50e5
8dc44b9d-4aab-4cdd-9207-e04aff2cfbfd,P-EAA9A620E2,2026-09-15T07:22:07,Agent,exactly. i just need some quiet time to actually unwind 😅,6,598ed132-9be0-43f4-8e6e-34fdd5df50e5
3baba2ff-920a-410f-a5a8-4982c4ed9147,P-EAA9A620E2,2026-09-15T07:22:37,Human,there is no better thing than sleeping in the couch,7,598ed132-9be0-43f4-8e6e-34fdd5df50e5
0629510e-d9ba-4810-965f-c05a6b9405b2,P-EAA9A620E2,2026-09-15T07:22:37,Agent,true but i usually end up falling asleep during the movie lol,8,598ed132-9be0-43f4-8e6e-34fdd5df50e5
98515a18-4a47-42e4-b5f7-a5a90dd899d7,P-EAA9A620E2,2026-09-15T07:23:34,Human,hahah it happens to all of us,9,598ed132-9be0-43f4-8e6e-34fdd5df50e5
f26a87fb-630a-4911-80cf-be6f0160843f,P-EAA9A620E2,2026-09-15T07:23:35,Agent,id still probably try to stay awake for at least one episode,10,598ed132-9be0-43f4-8e6e-34fdd5df50e5
5b462fb2-e6b5-4ba4-9971-1f0606261b37,P-EAA9A620E2,2026-09-15T07:23:53,Human,hahah yes yuo can do it,11,598ed132-9be0-43f4-8e6e-34fdd5df50e5
40fb16e6-6f6a-4071-9835-0987b8f9f1ad,P-EAA9A620E2,2026-09-15T07:54:12,Agent,trying to plan this small get together at my place <split> idk if i should just order pizza or cook smth,0,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
bfab8e57-8f5e-4350-ab55-750c6b7a1efe,P-EAA9A620E2,2026-09-15T07:54:29,Human,depending on the quantity of food and your budget,1,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
c001eeb8-d168-44b2-bde0-24ea0d1b82aa,P-EAA9A620E2,2026-09-15T07:54:40,Agent,budget isnt really a huge issue tbh id rather just cook so it feels more homey,2,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
60261a99-2cdb-4ca9-9fc2-86da1da74dd1,P-EAA9A620E2,2026-09-15T07:55:00,Human,whats the vibe then,3,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
c79a099d-773b-441d-8407-e19e108fe937,P-EAA9A620E2,2026-09-15T07:55:12,Agent,just a chill night with a few close friends and some music playing,4,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
72d6a971-29b5-4dd9-a803-b2b325e67d6d,P-EAA9A620E2,2026-09-15T07:55:42,Human,"yes make some homemade pizza then, it feels comfort",5,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
60c479a6-267e-4472-b782-617347b7737f,P-EAA9A620E2,2026-09-15T07:55:45,Agent,making dough from scratch is a lot of work though lol maybe i'll just buy the premade bases,6,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
cdfdcfb8-6084-4d07-9375-fc5781d15392,P-EAA9A620E2,2026-09-15T07:56:23,Human,"yes you can for sure save some time with them, you can also try gluten free to have a variety and feel more light hahhah",7,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
44433344-b7e5-4088-a9bb-b6bf77108bbb,P-EAA9A620E2,2026-09-15T07:56:30,Agent,idk about the gluten free stuff lol i think regular crust is way better,8,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
42a75b16-59a9-49c2-ab45-ab308a790957,P-EAA9A620E2,2026-09-15T07:57:03,Human,"hahah alright thenn regular is the safest, add also bacon",9,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
d23f5b6c-af7b-4c59-b577-2fd321cefd67,P-EAA9A620E2,2026-09-15T07:57:09,Agent,bacon is a must tbh i'll probably add some jalapeños too for a kick,10,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
5f7e9b07-401b-4d90-bb1a-d10cf6d4b665,P-EAA9A620E2,2026-09-15T07:57:28,Human,ohhh spicy  il like that,11,5b82a4e9-55a0-42f4-9c6e-396d7b15985e
a01a3c4d-6a1e-4c59-ad5f-3b82c78c0f93,P-EAA9A620E2,2026-09-15T07:17:33,Agent,finally finished that huge exam lol now i just need to figure out how to relax,0,6f3b5e60-b304-4220-9899-20b0ded39255
2bfc5270-cc5a-4c24-b6a5-56ec2445660a,P-EAA9A620E2,2026-09-15T07:17:56,Human,oh good for you now time to relax... what are you going to do,1,6f3b5e60-b304-4220-9899-20b0ded39255
02c5e219-28fb-4f70-80af-5a45dc8b3b8b,P-EAA9A620E2,2026-09-15T07:17:59,Agent,idk maybe just binge a show i really need to turn my brain off for a bit,2,6f3b5e60-b304-4220-9899-20b0ded39255
e5dd6b2a-3094-4a9b-b66b-bc2f559531b2,P-EAA9A620E2,2026-09-15T07:18:30,Human,oh will you make also dinner or take out?,3,6f3b5e60-b304-4220-9899-20b0ded39255
299b5955-027b-4aba-b016-3c3e03d3c611,P-EAA9A620E2,2026-09-15T07:18:32,Agent,definitely takeout. i cant even look at my stove after that exam tbh,4,6f3b5e60-b304-4220-9899-20b0ded39255
4628b32f-9bea-484c-aae6-f912b80ddb85,P-EAA9A620E2,2026-09-15T07:18:53,Human,hahah i feel you?,5,6f3b5e60-b304-4220-9899-20b0ded39255
f06d01ec-25ab-4b2e-8e41-39e000c93c56,P-EAA9A620E2,2026-09-15T07:18:55,Agent,right lol i just want some wings and to not move for five hours,6,6f3b5e60-b304-4220-9899-20b0ded39255
f90fd4c9-9fc9-4f88-8f22-421f789a7593,P-EAA9A620E2,2026-09-15T07:19:19,Human,oh take also sth sweet and do skin care,7,6f3b5e60-b304-4220-9899-20b0ded39255
2aa7e429-ddbd-408d-b44e-78c88efb4d7d,P-EAA9A620E2,2026-09-15T07:19:21,Agent,id go for some ice cream skin care sounds like way too much work rn,8,6f3b5e60-b304-4220-9899-20b0ded39255
c6e72b2e-0a0e-4adf-8043-229b9c6e8a70,P-EAA9A620E2,2026-09-15T07:19:46,Human,hahah yes strawberry ice cream will do its magic,9,6f3b5e60-b304-4220-9899-20b0ded39255
305b9f48-4810-4fdd-aa9a-f899cb9eae81,P-EAA9A620E2,2026-09-15T07:19:48,Agent,strawberry is alright but i usually usually get chocolate for a real cheat meal,10,6f3b5e60-b304-4220-9899-20b0ded39255
9d0b4110-c64d-4ef6-84e8-5b52ba1ea58b,P-EAA9A620E2,2026-09-15T07:20:21,Human,"oh it makes sense, chocolate makes everything better",11,6f3b5e60-b304-4220-9899-20b0ded39255
86a8aeb6-aff1-42f2-ae24-edfc51c1310e,P-EAA9A620E2,2026-09-15T07:24:52,Agent,need ur opinion 😅 im looking at 2 online shops rn,0,70711db8-3df0-4bea-adda-9f62d30fd46c
00d1492b-b443-4440-b942-a5f5b497227b,P-EAA9A620E2,2026-09-15T07:25:04,Human,and what's the problem tell me,1,70711db8-3df0-4bea-adda-9f62d30fd46c
b28cd613-7c7b-468f-91fa-f00e35df3ca0,P-EAA9A620E2,2026-09-15T07:25:04,Agent,one has way better pasta selection tbh,2,70711db8-3df0-4bea-adda-9f62d30fd46c
64a97c95-68a2-4b83-93e5-c9bc6bf7e63f,P-EAA9A620E2,2026-09-15T07:25:28,Human,aand you want to buy pasta?,3,70711db8-3df0-4bea-adda-9f62d30fd46c
dc79e144-5680-4ccf-be81-8fcc607fcfda,P-EAA9A620E2,2026-09-15T07:25:29,Agent,yeah definitely pasta night. id rather go with the shop with more variety,4,70711db8-3df0-4bea-adda-9f62d30fd46c
a283b127-b6de-4d8a-af90-0731f95aa10a,P-EAA9A620E2,2026-09-15T07:26:04,Human,yes it's good to have more options,5,70711db8-3df0-4bea-adda-9f62d30fd46c
d5766b37-89e6-4279-a766-a39554c64f20,P-EAA9A620E2,2026-09-15T07:26:05,Agent,exactly! plus they have truffle oil. 😉,6,70711db8-3df0-4bea-adda-9f62d30fd46c
80fce602-9edc-4cdf-a0bd-5b3fef579179,P-EAA9A620E2,2026-09-15T07:26:38,Human,oh i see you oprefer strong odor and tastes,7,70711db8-3df0-4bea-adda-9f62d30fd46c
7290052b-bb2e-48b2-971d-b718efc09467,P-EAA9A620E2,2026-09-15T07:26:39,Agent,id rather a rich flavor for sure. truffle oil is amazing,8,70711db8-3df0-4bea-adda-9f62d30fd46c
dd3a6e1f-0455-43b7-baa1-9d295bc72e7e,P-EAA9A620E2,2026-09-15T07:27:28,Human,"me i prefer it only on the pizza, i m not sure about pasta",9,70711db8-3df0-4bea-adda-9f62d30fd46c
9c65eefb-27e0-4fb9-a695-4d3d1079a8c6,P-EAA9A620E2,2026-09-15T07:27:29,Agent,that’s fair. pizza is a whole different beast. i’ll stick with the pasta then,10,70711db8-3df0-4bea-adda-9f62d30fd46c
7681e357-be88-49cc-a3be-747d90cb6cc9,P-EAA9A620E2,2026-09-15T07:27:46,Human,haha yes go for it,11,70711db8-3df0-4bea-adda-9f62d30fd46c
139cbb1a-c73d-4e20-84ef-202af2698d21,P-EAA9A620E2,2026-09-15T07:44:35,Agent,need ur opinion 😅 im looking at 2 online shops rn,0,a09667b0-7080-41c5-97f2-fd7b262f2207
9947fc36-c33d-445d-b214-e3ca6f2c2958,P-EAA9A620E2,2026-09-15T07:45:24,Human,oh out for shopping?,1,a09667b0-7080-41c5-97f2-fd7b262f2207
12317129-3a04-403d-9b95-37b360e4ddce,P-EAA9A620E2,2026-09-15T07:45:25,Agent,yeah browsing for decorations tbh. i’m leaning towards fairy lights,2,a09667b0-7080-41c5-97f2-fd7b262f2207
4cfb1932-bfae-42fd-93f1-43a6690c94fd,P-EAA9A620E2,2026-09-15T07:45:56,Human,fairy lights sound interesting and fairy hahah,3,a09667b0-7080-41c5-97f2-fd7b262f2207
b5d8d63c-d5b4-4c65-bd67-30fc26f38de9,P-EAA9A620E2,2026-09-15T07:45:57,Agent,definitely a vibe. i usually go for warm white ones. 😊,4,a09667b0-7080-41c5-97f2-fd7b262f2207
38ce30a2-9e8a-4aa4-bd79-f48570de7e27,P-EAA9A620E2,2026-09-15T07:46:28,Human,they're more relaxing for the eyes,5,a09667b0-7080-41c5-97f2-fd7b262f2207
17e5af3e-2082-42a1-88ec-98c50d9efe79,P-EAA9A620E2,2026-09-15T07:46:29,Agent,true. blue ones can be a bit harsh imo. <split> maybe we should look at some with different shapes too?,6,a09667b0-7080-41c5-97f2-fd7b262f2207
bd8c18db-f9de-4b24-b4fc-773b28444727,P-EAA9A620E2,2026-09-15T07:47:09,Human,it will give a safe approach,7,a09667b0-7080-41c5-97f2-fd7b262f2207
eafb56a2-e4d9-465b-a293-2b9b485ab432,P-EAA9A620E2,2026-09-15T07:47:10,Agent,exactly. i’d rather not have anything too jarring. 👍,8,a09667b0-7080-41c5-97f2-fd7b262f2207
a5a921b3-2528-4123-af0f-170514ce1b4c,P-EAA9A620E2,2026-09-15T07:47:45,Human,yes sth to relax and give you sth to look at the nights,9,a09667b0-7080-41c5-97f2-fd7b262f2207
59e453e1-d138-45aa-b8a5-8efcde88b61e,P-EAA9A620E2,2026-09-15T07:47:46,Agent,perfect. i’m seeing some really cute star-shaped ones. 😂,10,a09667b0-7080-41c5-97f2-fd7b262f2207
04eae2d4-7187-4235-9edc-741119ba3d62,P-EAA9A620E2,2026-09-15T07:48:05,Human,lol what else,11,a09667b0-7080-41c5-97f2-fd7b262f2207
5a399912-dfe5-407b-b809-6df6e0e54164,P-EAA9A620E2,2026-09-15T08:55:43,Agent,way too many cheeses here lol thinking about ordering pasta,0,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
a8142d8e-61e4-49e0-a300-c020af1c089a,P-EAA9A620E2,2026-09-15T08:55:55,Human,hahah take away night?,1,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
9b57b7a1-abf0-425f-bad0-3943fd079104,P-EAA9A620E2,2026-09-15T08:55:59,Agent,tbh i’d rather just chill on the sofa. 😊,2,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
63df0743-b578-4e8e-86d4-04ff42059bf2,P-EAA9A620E2,2026-09-15T08:59:25,Human,yes its chill,3,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
a32be416-b60e-41d1-923b-b87be1b3bc81,P-EAA9A620E2,2026-09-15T08:59:41,Agent,id go for a big blanket and a movie. 👍,4,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
7fdc9174-8f6c-4226-abd5-148cbea86d02,P-EAA9A620E2,2026-09-15T09:19:57,Human,yes its cozy every time,5,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
693c2994-03da-46da-930a-13d5217d1617,P-EAA9A620E2,2026-09-15T09:19:58,Agent,haha totally. i usually just scroll through tiktok. 😂,6,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
ba954ffa-421d-4a85-a0c4-f780b38ea9f2,P-EAA9A620E2,2026-09-15T09:20:37,Human,just havge some you time,7,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
ae84ee0b-c37b-4d35-97a0-9d6ceec9cfcd,P-EAA9A620E2,2026-09-15T09:20:38,Agent,smth calming rn. i’m kinda tired of scrolling though,8,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
fd0d38bc-d6f1-4fa8-87f9-d2ecb2424a62,P-EAA9A620E2,2026-09-15T09:20:57,Human,you can read a book maybe,9,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
d14c4789-1ac1-4c3f-a79b-0152ba7a7275,P-EAA9A620E2,2026-09-15T09:20:58,Agent,idk books are a bit much rn. maybe just some music?,10,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
d3a4b012-caad-4221-a2e5-c4faf33a6f24,P-EAA9A620E2,2026-09-15T09:21:19,Human,yes it always makes things better,11,a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097
2070a70b-5956-41f7-9cd7-3513463a5f99,P-EAA9A620E2,2026-09-15T07:35:26,Agent,finally got a totally free evening tonight since my plans cancelled lol,0,a618d45e-cc43-4e72-884b-10e39cff9236
15a832ea-d4da-420f-85f8-7bc80f9c8b7e,P-EAA9A620E2,2026-09-15T07:35:38,Human,hahah i love it when it happens,1,a618d45e-cc43-4e72-884b-10e39cff9236
e5990146-8e61-4296-adbc-462c64d3a481,P-EAA9A620E2,2026-09-15T07:35:41,Agent,me too. i think i'll just order some food and game for a bit,2,a618d45e-cc43-4e72-884b-10e39cff9236
604efdcf-e93a-4842-a973-009ff100dbe8,P-EAA9A620E2,2026-09-15T07:36:03,Human,online game?,3,a618d45e-cc43-4e72-884b-10e39cff9236
3a374ff9-bbf7-4200-aba6-10b5ddc3cfee,P-EAA9A620E2,2026-09-15T07:36:04,Agent,probably sth multiplayer. its more fun than single player stuff tbh,4,a618d45e-cc43-4e72-884b-10e39cff9236
1f71d49e-74a3-4aef-aa36-b238491418c8,P-EAA9A620E2,2026-09-15T07:36:27,Human,yes it's like going out or playing at the park,5,a618d45e-cc43-4e72-884b-10e39cff9236
6b7e6f76-ff89-4e08-87c1-a5513a5d9120,P-EAA9A620E2,2026-09-15T07:36:30,Agent,idk i actually usually get staying in when i have a free evening ),6,a618d45e-cc43-4e72-884b-10e39cff9236
f95034f5-3190-4862-8de5-257d51deb82f,P-EAA9A620E2,2026-09-15T07:36:55,Human,yes ike a home cat,7,a618d45e-cc43-4e72-884b-10e39cff9236
086f63fb-cb36-450a-a9b9-7cd667bc3440,P-EAA9A620E2,2026-09-15T07:36:56,Agent,haha thats accurate. i just want to be cozy on the couch 😅,8,a618d45e-cc43-4e72-884b-10e39cff9236
5c4ee7b5-92b8-4b00-853d-a8d58b9ffb47,P-EAA9A620E2,2026-09-15T07:38:16,Human,yes with a blanket,9,a618d45e-cc43-4e72-884b-10e39cff9236
172197ce-15cd-40d4-af81-844517e43e11,P-EAA9A620E2,2026-09-15T07:38:17,Agent,definitely. a heavy blanket is a must for a night in,10,a618d45e-cc43-4e72-884b-10e39cff9236
74ceddaa-dde7-458d-8d8f-e41cb4bfb329,P-EAA9A620E2,2026-09-15T07:39:23,Human,yes to feel extra cozey,11,a618d45e-cc43-4e72-884b-10e39cff9236
0ae4cfc2-fd4e-4ad6-ab64-50b7c7a0ce83,P-EAA9A620E2,2026-09-15T07:31:17,Agent,finally finished that huge exam need to figure out how to actually relax now,0,a7f36feb-2582-49c6-90ab-39ad9e1f99ec
6d804849-61d3-44dd-871b-809e21451eb9,P-EAA9A620E2,2026-09-15T07:32:18,Human,go for a walk or ahopping spree,1,a7f36feb-2582-49c6-90ab-39ad9e1f99ec
20795210-c1b2-48c6-9c57-1282eb31d3a4,P-EAA9A620E2,2026-09-15T07:32:19,Agent,shopping sounds way too tiring lol i'd rather just walk in the park,2,a7f36feb-2582-49c6-90ab-39ad9e1f99ec
8e8ea011-7d22-4781-8e55-d632b09cafac,P-EAA9A620E2,2026-09-15T07:33:10,Human,get some fresh air,3,a7f36feb-2582-49c6-90ab-39ad9e1f99ec
7ace25a5-7fbf-4d16-b915-0cd9037dc69f,P-EAA9A620E2,2026-09-15T07:33:14,Agent,definitely. it always helps clear my head after being stuck inside studying for hours,4,a7f36feb-2582-49c6-90ab-39ad9e1f99ec
59951db0-2882-4c41-b262-47465728ebf5,P-EAA9A620E2,2026-09-15T07:33:47,Human,yesyou clelar your mind and maybe get a refreshment,5,a7f36feb-2582-49c6-90ab-39ad9e1f99ec
611d7ebe-c7b9-4a69-b64a-02f678092799,P-EAA9A620E2,2026-09-15T07:33:50,Agent,grabbing a cold drink while walking is the best part tbh,6,a7f36feb-2582-49c6-90ab-39ad9e1f99ec
2671d17a-afc9-4f7a-8876-b0f3296799b9,P-EAA9A620E2,2026-09-15T07:34:21,Human,"yes i prefer, it's my best",7,a7f36feb-2582-49c6-90ab-39ad9e1f99ec
774c3dde-d9da-4671-8fb6-4dfc2cfa3714,P-EAA9A620E2,2026-09-15T07:34:29,Agent,i usually go for an iced coffee to stay awake after the exam stress 😅,8,a7f36feb-2582-49c6-90ab-39ad9e1f99ec
